Image,AnimalID,Slide,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num points,Length µm
957162-1_10.png,,,40e45c90-bab6-459b-b67b-204b3c7ead00,Cartilage Length,Cartilage Length,Image,Line,941.24,1468.5,,90.29
957162-1_10.png,,,c4bf06e6-0f32-4190-9f68-cd7aa8e78020,Cartilage Length,Cartilage Length,Image,Line,977.97,1364.1,,137.11
957162-1_10.png,,,c4e510c0-0bc6-4142-80aa-4c20b5d59f88,Cartilage Length,Cartilage Length,Image,Line,936.2,1095.5,,103.43
957162-1_10.png,,,0c2f5f5d-2182-4b26-ad6f-bf5e3b4746af,Cartilage Length,Cartilage Length,Image,Line,864.9,913.54,,94.77
957162-1_10.png,,,ba362f11-4415-4d3b-91dd-d115dbc44f50,Cartilage Length,Cartilage Length,Image,Line,801.53,760.86,,246.29
957162-1_10.png,,,840dd5d2-f18a-4f33-9de6-f44126f86f93,Cartilage Length,Cartilage Length,Image,Line,711.42,424.96,,394
957162-1_10.png,,,9f6c9f9d-2b17-4c23-a191-52a6589cbe8d,Cartilage Length,Cartilage Length,Image,Line,634.21,153.51,,108.72
957162-1_10.png,,,54b31eb1-5d0b-41ae-90a8-2b5a96d0513e,Regenerated Length,Regenerated Length,Image,Polyline,845.04,876.37,,1663.8
957162-1_10.png,,,79950cc2-bb97-44b7-8c85-2ccc2d493217,Adipocytes,Adipocytes,Image,Points,937.42,1200.5,111,
957162-1_13.jpg,,,07b8eaa2-185b-40d7-977b-44fa5b730754,Cartilage Length,Cartilage Length,Image,Line,219.13,1496.5,,102.25
957162-1_13.jpg,,,70d92c06-db52-4aaf-88e7-ec58b111f3a6,Cartilage Length,Cartilage Length,Image,Line,316.04,1526.8,,106.63
957162-1_13.jpg,,,d06fdbaa-c8cb-4524-9b45-f8aabd9d5637,Cartilage Length,Cartilage Length,Image,Line,397.81,1539.5,,49.33
957162-1_13.jpg,,,bbda4df5-4871-442d-83ae-08ae32d57db2,Cartilage Length,Cartilage Length,Image,Line,464.44,1528,,98.78
957162-1_13.jpg,,,d00fc4a5-d252-4939-bd1a-b873508df50c,Cartilage Length,Cartilage Length,Image,Line,693.88,1319.7,,37.94
957162-1_13.jpg,,,88fc7192-cbd0-474e-bc40-58fd947e594b,Cartilage Length,Cartilage Length,Image,Line,696.91,1222.2,,100.81
957162-1_13.jpg,,,8e42650e-59e2-4ab9-8a72-ec4bf33e876e,Cartilage Length,Cartilage Length,Image,Line,703.58,1150.1,,54.03
957162-1_13.jpg,,,f80d466a-7e97-48d2-bf6a-711173fb1fe2,Cartilage Length,Cartilage Length,Image,Line,703.21,1001.9,,49.82
957162-1_13.jpg,,,1c6db4f2-5bd9-4263-91a5-f41c021f98c7,Cartilage Length,Cartilage Length,Image,Line,698.31,916.24,,134.04
957162-1_13.jpg,,,e33f279a-7ad7-492b-8bec-67594c4d8449,Cartilage Length,Cartilage Length,Image,Line,706.99,748.49,,199.6
957162-1_13.jpg,,,a6ac9261-2f0a-4bd8-b14f-ce372f1ba93d,Cartilage Length,Cartilage Length,Image,Line,703.7,565.89,,95.41
957162-1_13.jpg,,,bdd46834-dda0-4848-ba94-cce70f62614c,Cartilage Length,Cartilage Length,Image,Line,709.94,255.03,,82.84
957162-1_13.jpg,,,25475496-03e4-4d02-abb8-478c64fdf8c2,Regenerated Length,Regenerated Length,Image,Polyline,625.87,1038.6,,1832.5
957162-1_13.jpg,,,2296bc2d-5497-467c-ba29-7bfecb1b9e62,Adipocytes,Adipocytes,Image,Points,573.82,1366.3,95,
957162-1_16.jpg,,,034c58ad-506c-4620-b680-b4fc20c1cdeb,Cartilage Length,Cartilage Length,Image,Line,107.29,889.36,,104.87
957162-1_16.jpg,,,2e5ed54b-3771-415f-9706-aa281d973cc2,Cartilage Length,Cartilage Length,Image,Line,97.98,1072.1,,160.72
957162-1_16.jpg,,,35901225-6911-4d01-a3dc-139db0fbd182,Cartilage Length,Cartilage Length,Image,Line,131.79,1160.8,,68.81
957162-1_16.jpg,,,700be670-87ea-433a-ac3a-bc6be738103d,Cartilage Length,Cartilage Length,Image,Line,200.39,1159.4,,74.18
957162-1_16.jpg,,,21c2932e-2074-48e3-8212-20a5686839cf,Cartilage Length,Cartilage Length,Image,Line,293,1171.1,,116.85
957162-1_16.jpg,,,ccaf88b2-8cc4-4dee-a687-3f55d31f224b,Cartilage Length,Cartilage Length,Image,Line,384.63,1261.3,,152.45
957162-1_16.jpg,,,d8888e24-d6bd-4bf8-aa74-64a3d03781ee,Cartilage Length,Cartilage Length,Image,Line,489.5,1349,,136.98
957162-1_16.jpg,,,f812487d-aa0e-4d51-978c-300d88fbd107,Cartilage Length,Cartilage Length,Image,Line,643.36,1292.1,,233.17
957162-1_16.jpg,,,69dfd06b-6ad3-4919-b97a-7e2941f02798,Cartilage Length,Cartilage Length,Image,Line,814.86,1062.8,,140.31
957162-1_16.jpg,,,b5f4774f-ec16-44c5-a720-e60d018275d0,Cartilage Length,Cartilage Length,Image,Line,798.69,823.21,,198
957162-1_16.jpg,,,0c37c0a8-a5c0-49b1-af72-c0c182d2b69d,Cartilage Length,Cartilage Length,Image,Line,791.32,646.94,,26.79
957162-1_16.jpg,,,ab1a72e9-fdd2-4c00-a553-9662f8673f15,Cartilage Length,Cartilage Length,Image,Line,774.56,537.41,,41.58
957162-1_16.jpg,,,fd89e21a-6df0-441b-a2c2-db80c66c85f5,Regenerated Length,Regenerated Length,Image,Polyline,539.52,918.65,,1985.5
957162-1_16.jpg,,,b663ba6b-5e67-4f61-a7c8-37ba0be64a25,Adipocytes,Adipocytes,Image,Points,425.25,1294.2,177,
957162-1_19.jpg,,,ba4668bd-0bc0-418c-8707-1b35605a51d0,Cartilage Length,Cartilage Length,Image,Line,298.57,1289.3,,172.41
957162-1_19.jpg,,,fdace9e1-6462-419c-b2c1-48d908241d46,Cartilage Length,Cartilage Length,Image,Line,237.83,1446.4,,95.66
957162-1_19.jpg,,,00de02ad-0cff-4fd7-8180-d0ced99c664e,Cartilage Length,Cartilage Length,Image,Line,410.67,1565.2,,292.93
957162-1_19.jpg,,,3bc6fe87-146e-49fb-a6a9-c1796a1eb596,Cartilage Length,Cartilage Length,Image,Line,599.25,1580.6,,98.66
957162-1_19.jpg,,,b9b725d2-b360-4643-b166-17cfe273be19,Cartilage Length,Cartilage Length,Image,Line,705.53,1521,,51.17
957162-1_19.jpg,,,a2638fd1-ed73-45d6-8c2e-0afb17c1b741,Adipocytes,Adipocytes,Image,Points,392.85,1490.6,51,
957162-1_19.jpg,,,143da6c7-3aeb-4337-912b-195adb1450f6,Regenerated Length,Regenerated Length,Image,Polyline,578.98,1267.8,,1790.5
957162-1_22.jpg,,,fbc03648-71ba-468d-8334-dc2d036c7e1f,Cartilage Length,Cartilage Length,Image,Line,599.29,1537.4,,91.66
957162-1_22.jpg,,,0e988223-8b15-450e-9831-4dee76f42210,Cartilage Length,Cartilage Length,Image,Line,726.15,1670.6,,179.35
957162-1_22.jpg,,,e784ed27-ff07-4abd-8156-a597f13cc660,Cartilage Length,Cartilage Length,Image,Line,956.37,1443.8,,92.43
957162-1_22.jpg,,,23e5cd6d-4623-4d9a-8f2f-73960dce23d5,Cartilage Length,Cartilage Length,Image,Line,899.36,1549.7,,116.92
957162-1_22.jpg,,,9ee85446-5d5c-480f-a66b-dfc1f8a0fafd,Regenerated Length,Regenerated Length,Image,Polyline,748.65,1370,,1468
957162-1_22.jpg,,,467bb628-4e8c-476a-8b3e-8e1c93f9e4c0,Adipocytes,Adipocytes,Image,Points,680.45,1481.8,18,
957162-1_25.jpg,,,0e79b676-9868-4955-a437-72c22706dc82,Cartilage Length,Cartilage Length,Image,Line,924.35,268.35,,130.68
957162-1_25.jpg,,,9362e04d-05a6-4a2c-ae40-273b4c9a625b,Cartilage Length,Cartilage Length,Image,Line,833.18,721.24,,167.92
957162-1_25.jpg,,,76ff2604-9f3a-4d09-a5d5-c1165292dac4,Cartilage Length,Cartilage Length,Image,Line,733.13,821.89,,133.73
957162-1_25.jpg,,,127db606-4cfa-44f5-9822-2aa790f5a09c,Cartilage Length,Cartilage Length,Image,Line,380.11,519.18,,33.19
957162-1_25.jpg,,,3d87c7ed-c004-4e3d-ab09-17819024950b,Cartilage Length,Cartilage Length,Image,Line,573.7,605.54,,135.1
957162-1_25.jpg,,,8a3b5851-bda8-4c1d-84f5-5d5d1501e909,Cartilage Length,Cartilage Length,Image,Line,625.61,725.86,,158.41
957162-1_25.jpg,,,c7635c09-6208-4e6f-b9b6-a95724ca4e7c,Regenerated Length,Regenerated Length,Image,Polyline,746.03,597.56,,1360.7
957162-1_25.jpg,,,cbdeb760-870f-4a19-98a4-eca54d9771ba,Adipocytes,Adipocytes,Image,Points,610.34,568.66,14,
957162-1_28.jpg,,,47e9df89-ec53-487e-88c3-169d5ff494d9,Cartilage Length,Cartilage Length,Image,Line,502.29,661.87,,136.9
957162-1_28.jpg,,,189b261a-78f9-419f-80fc-278ab604c7af,Cartilage Length,Cartilage Length,Image,Line,1010.4,448.32,,71.57
957162-1_28.jpg,,,7f5f728a-be56-4017-8046-6360d0dc4346,Cartilage Length,Cartilage Length,Image,Line,851.3,797.18,,114.66
957162-1_28.jpg,,,fef0ed01-14ac-4103-8721-9a2da564955c,Cartilage Length,Cartilage Length,Image,Line,738.58,735.28,,83.56
957162-1_28.jpg,,,c9ce9eec-35ef-4ab9-a22c-e120b1d604b6,Adipocytes,Adipocytes,Image,Points,653.16,536.46,6,
957162-1_28.jpg,,,1017bf19-0f8c-49ff-93b7-d232bd69abe0,Regenerated Length,Regenerated Length,Image,Polyline,846.64,630.67,,1200
957162-1_31.jpg,,,8acf79fe-3e39-4f67-9cbe-204d6ffea64a,Cartilage Length,Cartilage Length,Image,Line,410.94,703.38,,85.22
957162-1_31.jpg,,,6981c8fe-5f41-4e44-bc44-e21512772a64,Cartilage Length,Cartilage Length,Image,Line,566.2,729.56,,129.39
957162-1_31.jpg,,,07bffcc5-2fec-4b72-93fe-e5d24c84f6c3,Cartilage Length,Cartilage Length,Image,Line,482.36,702.05,,55.92
957162-1_31.jpg,,,a6be7668-8828-4633-a125-640b3edc21db,Cartilage Length,Cartilage Length,Image,Line,870.08,427.01,,93.8
957162-1_31.jpg,,,bf32122c-7d09-43cb-9249-3ffd6278e844,Cartilage Length,Cartilage Length,Image,Line,843.02,536.58,,42.04
957162-1_31.jpg,,,07209c1e-8b82-4da2-891d-1395347fd5b9,Regenerated Length,Regenerated Length,Image,Polyline,691.91,653.18,,865.14
957162-1_31.jpg,,,02e096d0-757d-4202-909b-5af79501f5fd,Adipocytes,Adipocytes,Image,Points,607.48,621.73,4,
1001363-2_1.jpg,,,6625829a-80fe-4036-8b9b-7374d7bba548,Cartilage Length,Cartilage Length,Image,Line,587.52,936.84,,90.1
1001363-2_1.jpg,,,8c190d1b-d4a5-4dbc-89e2-dfdb0bc1b29a,Cartilage Length,Cartilage Length,Image,Line,674.74,855.03,,84.6
1001363-2_1.jpg,,,aef173a4-9d02-40b1-83ef-48473c0d1d1e,Cartilage Length,Cartilage Length,Image,Line,754.24,728.44,,222.48
1001363-2_1.jpg,,,783d1e78-1cdc-47f4-8097-35d2061146e3,Cartilage Length,Cartilage Length,Image,Line,910.19,449.31,,105.43
1001363-2_1.jpg,,,7b7c6a1f-c126-4f0c-b9f3-ad1f712437ee,Cartilage Length,Cartilage Length,Image,Line,844.36,516.62,,92.86
1001363-2_1.jpg,,,ea236173-23bc-45d8-a523-41cf2da9a126,Cartilage Length,Cartilage Length,Image,Line,994.32,127.45,,154.89
1001363-2_1.jpg,,,9f49ea66-1253-4347-99a8-d0c675cf5161,Cartilage Length,Cartilage Length,Image,Line,940.38,281.38,,180.37
1001363-2_1.jpg,,,188e4cb5-e8ec-4075-bbbc-bf52822c65df,Adipocytes,Adipocytes,Image,Points,851.13,605.84,75,
1001363-2_1.jpg,,,7e3a5a64-5545-47af-bd0f-dc8ac064232b,Regenerated Length,Regenerated Length,Image,Polyline,789.49,557.58,,1153.2
1001363-2_4.jpg,,,ab77b989-0dac-4426-af51-fd677f7afd79,Cartilage Length,Cartilage Length,Image,Line,548.57,1493,,217.56
1001363-2_4.jpg,,,3ad84bed-1f15-4bee-b517-c0ad7b882bf8,Cartilage Length,Cartilage Length,Image,Line,654.17,1272.2,,65.93
1001363-2_4.jpg,,,7111cb90-d216-46df-bd5c-c952b149d6bb,Cartilage Length,Cartilage Length,Image,Line,732.49,1114.2,,145.21
1001363-2_4.jpg,,,ba133327-4690-4a1f-a660-abb05c368bad,Cartilage Length,Cartilage Length,Image,Line,797.43,961.56,,200.03
1001363-2_4.jpg,,,ba22e790-3a53-4a0a-bbab-1e8054fabc44,Cartilage Length,Cartilage Length,Image,Line,827.05,765,,115.44
1001363-2_4.jpg,,,bcedc801-9a38-454b-bf42-77b478eb0d75,Cartilage Length,Cartilage Length,Image,Line,902.45,642.68,,49.42
1001363-2_4.jpg,,,f61c4973-09ab-4ac3-97bb-8d3bd64284d1,Cartilage Length,Cartilage Length,Image,Line,937.77,491.36,,174.62
1001363-2_4.jpg,,,4c87950e-7609-4900-8bbd-4b152b14defe,Adipocytes,Adipocytes,Image,Points,916.61,683.29,77,
1001363-2_4.jpg,,,572ab580-797c-4b82-873c-30babdd8182a,Regenerated Length,Regenerated Length,Image,Polyline,770.65,885.52,,1504.3
1001363-2_7.jpg,,,b8676a46-42bc-41e3-b90c-76af547f96f6,Cartilage Length,Cartilage Length,Image,Line,1317.8,1524.6,,213.68
1001363-2_7.jpg,,,42049cb2-abe5-4b6d-b13d-7da11f113e84,Cartilage Length,Cartilage Length,Image,Line,1220.5,1322.4,,242.1
1001363-2_7.jpg,,,05b6d197-70fd-4bd1-9629-591ad38cc1e8,Cartilage Length,Cartilage Length,Image,Line,1063.5,1146.6,,152.78
1001363-2_7.jpg,,,24f3ff94-9eae-41f0-acb2-a3d9fa860448,Cartilage Length,Cartilage Length,Image,Line,955.62,1076.4,,116.5
1001363-2_7.jpg,,,0c14bc0a-aaef-433d-92da-d86dc04adb56,Cartilage Length,Cartilage Length,Image,Line,917.14,905.89,,191.74
1001363-2_7.jpg,,,ba0cb597-9bda-424b-93ac-276a37e34862,Cartilage Length,Cartilage Length,Image,Line,794.91,772.34,,177.95
1001363-2_7.jpg,,,71e512db-22bf-4c7b-84e6-381247369b4c,Cartilage Length,Cartilage Length,Image,Line,681.74,674.26,,54.03
1001363-2_7.jpg,,,191037b9-d39c-4ebc-9756-eae83de24837,Cartilage Length,Cartilage Length,Image,Line,445.96,494.19,,60.58
1001363-2_7.jpg,,,f8c2ae2d-d386-463b-9273-72e21edf7c16,Cartilage Length,Cartilage Length,Image,Line,555.54,581.85,,50.96
1001363-2_7.jpg,,,edbb1624-be84-46a5-8eb1-21ecaabd8787,Regenerated Length,Regenerated Length,Image,Polyline,927.9,1027.2,,1559.6
1001363-2_7.jpg,,,e1a5f1fb-7f31-4811-8456-9794c83e5290,Adipocytes,Adipocytes,Image,Points,1069.2,1069.1,95,
1001363-2_10.jpg,,,b821f3f2-db41-4e0e-91bb-7aae5f6c7b1e,Cartilage Length,Cartilage Length,Image,Line,435.03,1618.9,,197.75
1001363-2_10.jpg,,,cf9bb399-915e-4b83-82bd-22bb2774934f,Cartilage Length,Cartilage Length,Image,Line,607.52,1424.6,,83.51
1001363-2_10.jpg,,,eb96c825-5e29-4bb2-9066-77ba2debd01a,Cartilage Length,Cartilage Length,Image,Line,658.3,1311.7,,42.8
1001363-2_10.jpg,,,e666f6cb-3a78-49a9-a989-1907d09f2c03,Cartilage Length,Cartilage Length,Image,Line,676.35,1259.3,,21
1001363-2_10.jpg,,,d7af1772-14a4-43b9-9852-b76363281ef0,Cartilage Length,Cartilage Length,Image,Line,686.84,1224.8,,32.17
1001363-2_10.jpg,,,7c3cfaec-5f02-41cf-915c-7a8c40a49444,Cartilage Length,Cartilage Length,Image,Line,679.29,1163.6,,67.07
1001363-2_10.jpg,,,8b68037d-f864-4079-ae77-95145b80d9f6,Cartilage Length,Cartilage Length,Image,Line,799.54,862.29,,340.12
1001363-2_10.jpg,,,96d8e19e-82dc-42e3-aa23-a465339093f6,Cartilage Length,Cartilage Length,Image,Line,934.53,727.81,,60.32
1001363-2_10.jpg,,,d6ab70eb-b495-40f7-a99f-a0888e4be98c,Cartilage Length,Cartilage Length,Image,Line,955.22,536.96,,139.89
1001363-2_10.jpg,,,f1253465-1996-41d8-8ece-5029c411b414,Regenerated Length,Regenerated Length,Image,Polyline,734.91,1093.8,,1518.9
1001363-2_10.jpg,,,1dad3e9f-cfe6-4a27-b9fe-83b399ff7571,Adipocytes,Adipocytes,Image,Points,799.52,927.57,34,
1001363-2_13.jpg,,,61918698-ec0c-4e3f-bfb0-c18561b22d77,Cartilage Length,Cartilage Length,Image,Line,638.02,1393.9,,219.83
1001363-2_13.jpg,,,9d792980-5d7f-4286-9a92-c1ea5530b7ea,Cartilage Length,Cartilage Length,Image,Line,776.04,1185.2,,126.9
1001363-2_13.jpg,,,6bcfb443-975a-49ed-92b8-8f5074c5dc22,Cartilage Length,Cartilage Length,Image,Line,811.9,1073.8,,43.59
1001363-2_13.jpg,,,96c21d23-5c64-4525-8119-6e4f603216f0,Cartilage Length,Cartilage Length,Image,Line,829.84,922.24,,144.56
1001363-2_13.jpg,,,a215888b-458b-434e-b23f-718c69cd1fc7,Cartilage Length,Cartilage Length,Image,Line,785.28,771.67,,66.86
1001363-2_13.jpg,,,b4a31f0d-8115-4a7f-8b3e-52b4c661a7a6,Cartilage Length,Cartilage Length,Image,Line,853.2,520.08,,288.82
1001363-2_13.jpg,,,96405d9b-a0c5-462e-8139-3e51ab9948ff,Cartilage Length,Cartilage Length,Image,Line,1003.8,114.73,,160.24
1001363-2_13.jpg,,,777b9b7a-23ce-466f-98dc-dc39714e3f72,Regenerated Length,Regenerated Length,Image,Polyline,860.71,781.7,,1618.7
1001363-2_13.jpg,,,fac050b0-2cf9-433d-9028-2b59008a1bce,Adipocytes,Adipocytes,Image,Points,915.9,469.45,43,
1001363-2_16.jpg,,,2197ac0b-20f8-4fbb-bcfc-7256180f4ea7,Cartilage Length,Cartilage Length,Image,Line,664.26,239.27,,212.96
1001363-2_16.jpg,,,2186eb95-a096-4ef6-8b67-15f7d8a6c873,Cartilage Length,Cartilage Length,Image,Line,613.7,493.41,,90.22
1001363-2_16.jpg,,,cd19baac-64bd-42f2-90e1-96884f00f46d,Cartilage Length,Cartilage Length,Image,Line,605.51,722.95,,84.85
1001363-2_16.jpg,,,d3368e08-a75e-40c0-bba6-5b20d7b1a719,Cartilage Length,Cartilage Length,Image,Line,629.42,929.36,,57.79
1001363-2_16.jpg,,,be63f1b3-2152-400d-90f0-e062955793bc,Cartilage Length,Cartilage Length,Image,Line,695,1080.3,,81.27
1001363-2_16.jpg,,,bc8ffff2-a6cf-495c-909c-47eea3052a62,Cartilage Length,Cartilage Length,Image,Line,685.44,1223.8,,72.53
1001363-2_16.jpg,,,addb6714-fe1e-429e-bc6a-a2733649ed8d,Cartilage Length,Cartilage Length,Image,Line,630.1,1286,,59.93
1001363-2_16.jpg,,,4da9c5ce-e53a-4d4a-9014-7e365bbf5e0e,Cartilage Length,Cartilage Length,Image,Line,499.61,1401.4,,177.87
1001363-2_16.jpg,,,b0085bf0-3829-437d-98b5-620419d5d1ce,Cartilage Length,Cartilage Length,Image,Line,393.04,1534,,104.58
1001363-2_16.jpg,,,5861ad15-de06-4810-b642-02a06b8c0e89,Regenerated Length,Regenerated Length,Image,Polyline,639.26,901.91,,1685.5
1001363-2_16.jpg,,,9679a885-2ba6-4f77-8114-c342c952b586,Adipocytes,Adipocytes,Image,Points,652.88,613.87,21,
1001363-2_19.jpg,,,17868ffa-9677-42aa-8bd8-dc7f46b4d1ca,Cartilage Length,Cartilage Length,Image,Line,909.2,235.55,,183.5
1001363-2_19.jpg,,,1e16c75a-bb9b-48b7-bcf5-e236d9717649,Cartilage Length,Cartilage Length,Image,Line,709.92,498.89,,96.14
1001363-2_19.jpg,,,cd8f723f-da38-4161-8971-04495b1d7e27,Cartilage Length,Cartilage Length,Image,Line,686.52,583.12,,88.01
1001363-2_19.jpg,,,fe622a22-9031-41ce-a717-8ed764994505,Cartilage Length,Cartilage Length,Image,Line,686.05,679.98,,40.93
1001363-2_19.jpg,,,d7d7c0b2-50ee-49db-8849-8f925321bf3c,Cartilage Length,Cartilage Length,Image,Line,715.53,879.31,,109.27
1001363-2_19.jpg,,,a2e71a9f-94e0-4e0e-b4d2-457571105045,Cartilage Length,Cartilage Length,Image,Line,752.03,1035.3,,84.67
1001363-2_19.jpg,,,ac53c8e8-5248-44cd-91d4-29134d70b998,Cartilage Length,Cartilage Length,Image,Line,747.82,1096.1,,38.59
1001363-2_19.jpg,,,7f6bd491-8c4f-44c5-b1cf-c1e9e465b69c,Cartilage Length,Cartilage Length,Image,Line,692.61,1156.5,,114.71
1001363-2_19.jpg,,,e940f62a-fd45-4a55-82b0-6374e83535e7,Cartilage Length,Cartilage Length,Image,Line,574.69,1248.2,,101.73
1001363-2_19.jpg,,,f77dbeaf-07c8-4b22-8057-4a13eec62928,Cartilage Length,Cartilage Length,Image,Line,394.08,1414.3,,67.09
1001363-2_19.jpg,,,eecd13e9-5c03-40ed-bf18-5641c2ff86a9,Regenerated Length,Regenerated Length,Image,Polyline,745.34,842.02,,1554.9
1001363-2_19.jpg,,,4c9223a8-59a9-44fe-a55e-72c62fd8755c,Adipocytes,Adipocytes,Image,Points,817.9,543.64,25,
1001363-2_22.jpg,,,912f1472-671f-48bd-8ace-70a66502a361,Cartilage Length,Cartilage Length,Image,Line,789.21,1193.4,,178.67
1001363-2_22.jpg,,,c9c6e77b-a336-4064-8d94-c7b38dd5f142,Cartilage Length,Cartilage Length,Image,Line,832.54,987.7,,74.88
1001363-2_22.jpg,,,bd0b4c26-145a-4f0d-99a7-21ef8dbbe5b4,Cartilage Length,Cartilage Length,Image,Line,812.28,876.81,,101.72
1001363-2_22.jpg,,,c01fc303-7260-4847-b7b5-051ba358f3aa,Cartilage Length,Cartilage Length,Image,Line,791.62,789.44,,82.65
1001363-2_22.jpg,,,3ef3d89b-2b8a-402b-a67d-fa7bf7435492,Cartilage Length,Cartilage Length,Image,Line,751.48,720.38,,100.52
1001363-2_22.jpg,,,0c6989fc-e94f-46fb-9db0-6d1f3ecee525,Cartilage Length,Cartilage Length,Image,Line,700.12,648.95,,98.64
1001363-2_22.jpg,,,9d0c5cd2-730d-4d50-9ed6-4b49bc4bdec8,Cartilage Length,Cartilage Length,Image,Line,786.89,277.06,,218.91
1001363-2_22.jpg,,,723068e6-98e3-4d12-8b4e-cf1734855a0c,Regenerated Length,Regenerated Length,Image,Polyline,794.45,853.24,,1526.1
1001363-2_22.jpg,,,efa3c9bb-4719-4a00-a291-98e25be1e0c4,Adipocytes,Adipocytes,Image,Points,761.07,586.97,18,
1001363-2_25.jpg,,,c654b2b0-b5a6-4e51-8cd2-55cfe0bd2e83,Cartilage Length,Cartilage Length,Image,Line,494.29,297.6,,333.26
1001363-2_25.jpg,,,77d2ffc8-aa85-4879-aa69-4362f6870e3f,Cartilage Length,Cartilage Length,Image,Line,549.16,667.33,,193
1001363-2_25.jpg,,,5e23a2b9-436a-454d-9a8e-40f8e69b63c3,Cartilage Length,Cartilage Length,Image,Line,689.06,855.12,,78.39
1001363-2_25.jpg,,,4ce352e5-c58f-4817-a68a-02b88a0dc142,Regenerated Length,Regenerated Length,Image,Polyline,559.19,779.71,,1445.4
1001363-2_25.jpg,,,06e28fcb-3d7a-49b8-969c-16e27ec4724a,Adipocytes,Adipocytes,Image,Points,575.49,502.42,9,
1001363-2_28.jpg,,,d205d90d-3af3-4334-9360-09a7da22f25d,Cartilage Length,Cartilage Length,Image,Line,626.98,1376.5,,300.4
1001363-2_28.jpg,,,e243cf88-aaf9-4e55-ac10-a1a5c735f69e,Cartilage Length,Cartilage Length,Image,Line,688.97,857.1,,86.48
1001363-2_28.jpg,,,3526abb6-1517-42df-9717-6bfc7e475ab6,Cartilage Length,Cartilage Length,Image,Line,655.27,824,,48.75
1001363-2_28.jpg,,,ca421732-36b6-4460-b23a-b1453b449fb9,Cartilage Length,Cartilage Length,Image,Line,546.33,384.18,,305.34
1001363-2_28.jpg,,,195c7a51-93a4-47c0-a3cd-edcfaed126c9,Cartilage Length,Cartilage Length,Image,Line,575.22,729.05,,83.09
1001363-2_28.jpg,,,ba556f54-82b9-4e31-a944-1b99ab83d741,Regenerated Length,Regenerated Length,Image,Polyline,688.19,870.56,,1509.5
1001363-2_28.jpg,,,92f74be9-052f-457b-ac7f-7bea8ed382eb,Adipocytes,Adipocytes,Image,Points,652.66,859.42,12,
1001363-2_31.jpg,,,e0d268ff-bbb0-42ca-bc09-1bcad6ca48c3,Cartilage Length,Cartilage Length,Image,Line,806.65,257.24,,226.95
1001363-2_31.jpg,,,af26dd15-81ae-4247-a9e2-55191c3fac53,Cartilage Length,Cartilage Length,Image,Line,741.66,436.19,,140.87
1001363-2_31.jpg,,,f58f4afb-d8b2-4a0b-80ed-67375ab44728,Cartilage Length,Cartilage Length,Image,Line,802.22,590.64,,135.79
1001363-2_31.jpg,,,b67bd6bf-7a1a-4780-9971-5500d0d7e30c,Cartilage Length,Cartilage Length,Image,Line,891.67,693.42,,76.99
1001363-2_31.jpg,,,0214e46b-800c-4fa1-a754-d87ae8f3531a,Cartilage Length,Cartilage Length,Image,Line,890.01,742.31,,34.61
1001363-2_31.jpg,,,67d5caaa-366b-40e8-9479-8594a312f019,Regenerated Length,Regenerated Length,Image,Polyline,795.92,712.62,,1280.2
1001363-2_31.jpg,,,b21f3264-55aa-498a-b255-8aa4f1c98f6c,Adipocytes,Adipocytes,Image,Points,876.69,524.72,10,
1001363-2_34.jpg,,,f9a24e27-1470-47f0-a0d0-c4ceb5a0f63c,Cartilage Length,Cartilage Length,Image,Line,797.69,342.25,,121.4
1001363-2_34.jpg,,,c29c1805-eecb-4004-aa51-fb408d17f954,Cartilage Length,Cartilage Length,Image,Line,766.26,637.44,,41.54
1001363-2_34.jpg,,,6ee681d0-8570-4108-8c8a-17af22ebe243,Cartilage Length,Cartilage Length,Image,Line,839.22,747.44,,106.54
1001363-2_34.jpg,,,5b03923b-e4ce-4109-b1e2-732022fb9ed5,Cartilage Length,Cartilage Length,Image,Line,922.56,1208,,86.31
1001363-2_34.jpg,,,ad7bdbdf-3f84-4a05-ab78-2d5eee68bb2e,Adipocytes,Adipocytes,Image,Points,861.44,884.78,6,
1001363-2_37.jpg,,,f75cb440-0406-4d46-8d6e-f4d075087425,Cartilage Length,Cartilage Length,Image,Line,573.51,133.66,,146.11
1001363-2_37.jpg,,,f1d26d11-f99b-43cc-8fe5-0df919b64c2b,Cartilage Length,Cartilage Length,Image,Line,554.01,260.07,,58.11
1001363-2_37.jpg,,,e996c332-cae2-4322-a5eb-cb4e5d12988b,Cartilage Length,Cartilage Length,Image,Line,674.64,432.72,,149.17
1001363-2_37.jpg,,,1ece02d0-de7f-410e-8a94-e6bfbf1e22e0,Cartilage Length,Cartilage Length,Image,Line,765.66,548.29,,134.85
1001363-2_37.jpg,,,6f6b59c0-755a-450a-a0f4-536ed61fd8a0,Cartilage Length,Cartilage Length,Image,Line,806.83,856.02,,149.4
1001363-2_37.jpg,,,f6b84ec5-c496-4246-876e-fe89addae522,Cartilage Length,Cartilage Length,Image,Line,675.36,962.93,,216.56
1001363-2_37.jpg,,,95866228-fbcc-4935-bee3-1597178f211e,Adipocytes,Adipocytes,Image,Points,674.68,575.92,11,
